"","FISHNET_ID","Latitude","Longitude","barley_HgHa","AET_mean","Barley_Fertilizer","Pesticide","GDP_Mean"
"37",2105,56.1441,57.6044,0.130372065467415,2.36335451398268,1.77838420244743,5.32502074550366,3.33487843404016
"38",2105,56.1441,57.6044,0.130372065467415,2.36335451398268,1.77838420244743,5.32502074550366,3.33487843404016
"39",2105,56.1441,57.6044,0.130372065467415,2.36335451398268,1.77838420244743,5.32502074550366,3.33487843404016
"40",2228,47.8586,105.215,0.200869144458015,1.95686276005962,0.446196269959974,2.91009054559407,2.71731170571189
"41",2229,-26.5486,149.233,0.218631192540079,2.6731635848343,1.71153734696588,5.36316241230006,4.33107201983724
"42",2288,-3.14718,20.7735,0.0149403497929365,2.94365053522742,0.651026903015753,0,2.26709515600535
"43",2420,37.2755,105.215,0.56498867998463,2.59845503231177,2.16355183863257,6.95136909386879,2.99627669770714
"44",2457,56.1441,75.5707,0.436162650063318,2.365030897342,1.43596601269261,5.32502074550366,3.33487843404016
"45",1509,43.7655,15.787,0.403542058530246,2.71868947481343,1.76827189302158,4.27018954270418,3.76349188024616
"46",2389,28.9746,89.0454,0.400281697652855,2.50447086249442,2.00937821338265,6.95136909386879,2.99627669770714
"47",2474,5.88412,41.4347,0.271144169307289,2.55161697990997,1.04944621974405,3.63648789635337,2.09437779351545
"48",2592,46.6353,44.1297,0.346984850645227,2.66493843186716,1.6098574918139,5.32502074550366,3.33487843404016
"49",2602,40.7906,23.4356,0.535536108351276,2.609800786005,2.050557966446,4.86861505347097,4.14310934368233
"50",2628,53.5535,-100.499,0.375682721949146,2.54838941813292,1.61433408925589,5.43420630841758,4.37324138608759
"51",2640,-32.8185,119.588,0.353577448706982,2.41259553088046,1.75538662444342,5.36316241230006,4.33107201983724
"52",2666,57.6193,98.9269,0.0260368781548777,2.30627181017191,1.2112881241551,5.32502074550366,3.33487843404016
"53",2688,10.3931,98.8801,0.40840958067297,3.0256118219968,1.67707429777557,3.59228781595213,2.23757342070395
"54",2692,57.4814,21.8813,0.261358372378802,2.67525992437706,1.58602157022253,3.39724458101039,3.55219028830686
"55",2728,58.5705,36.0448,0.348688296701555,2.58716956309482,1.57073450566645,5.32502074550366,3.33487843404016
"56",2735,-54.0261,-69.87,0.746892591170121,2.18763820895548,2.21829588922196,4.98465330797233,3.69928062050879
"57",2740,-6.75027,27.96,0.184626912857554,2.85687627639459,0.655100508774128,0,2.26709515600535
"58",2760,54.6099,74.6724,0.436162650063318,2.30262979882118,1.463155789169,5.32502074550366,3.33487843404016
"59",2795,52.47,-108.584,0.53610973400286,2.38396489061893,1.84624611685194,5.43420630841758,4.37324138608759
"60",2798,-41.382,-72.6097,0.515248693285168,2.69899068451257,2.23870819124041,4.98465330797233,3.69928062050879
"61",2917,55.1279,69.2825,0.323345877847988,2.17396629810017,1.02666380930658,4.50851625226694,3.17598650936112
"62",2952,50.2203,12.6886,0.659317022086221,2.6806951537781,2.29601540014861,5.36638186074997,4.41865905031594
"63",2990,56.1441,58.5027,0.265856236956768,2.33859876867732,1.39354398839445,5.32502074550366,3.33487843404016
"64",2990,56.1441,58.5027,0.265856236956768,2.33859876867732,1.39354398839445,5.32502074550366,3.33487843404016
"65",2990,56.1441,58.5027,0.265856236956768,2.33859876867732,1.39354398839445,5.32502074550366,3.33487843404016
"66",2990,56.1441,58.5027,0.265856236956768,2.33859876867732,1.39354398839445,5.32502074550366,3.33487843404016
"67",3005,31.3165,100.724,0.602059991327962,2.58436488303439,2.01176085499178,6.95136909386879,2.99627669770714
"68",3068,14.7695,98.9269,0.490046315806633,2.97280184542228,1.81602412537901,3.59228781595213,2.23757342070395
"69",3079,47.2505,-88.821,0.529702907966165,2.74281861439962,1.38989011626085,6.47257508985315,4.55253120853509
"70",3092,-28.9459,-66.3631,0.0720401500323085,2.37478106730902,0.967928532009642,5.78923793550226,3.80950249718057
"71",3280,54.0865,-2.55231,0.808126839840523,2.69312736039549,2.44899283639326,5.3694440804306,4.4645225202218
"72",3297,-8.54258,36.0448,0.403900071151679,2.81630838866581,0.592006362688098,1.7481880270062,2.58899405288781
"73",3302,39.3978,108.808,0.602059991327962,2.55996003267527,2.01308092412391,6.95136909386879,2.99627669770714
"74",3335,-32.8185,18.9768,0.0262961154466249,2.1903233590758,0.926584128000333,5.25389021628127,3.49225402986176
"75",3560,21.678,92.0491,0.21914987311389,2.93534529285453,1.53314262412192,4.35812528527665,2.61998209528875
"76",3592,6.78286,-71.753,0.250840151663962,2.96248208377222,1.76430884311964,5.6784582838221,3.39165397941092
"77",3679,-8.54258,31.5533,0.404963217090538,2.80081114562461,0.773985325976675,1.7481880270062,2.58899405288781
"78",3693,-51.3288,-73.5158,0.663386345821866,2.63648491124556,2.27600303521192,4.98465330797233,3.69928062050879
"79",3695,36.5542,64.7909,0.142699084349935,2.0593582753093,0.937034524925879,0,2.26964184190232
"80",3705,39.3978,67.4859,0.319163920768588,2.21674696137492,1.71655805156995,3.56726169235387,2.26751551150824
"81",3767,-21.6022,-67.2614,0.143771573840534,1.85826499791947,0.336631180278692,4.4215710245264,2.98847132047518
"82",3820,22.4701,74.6724,0.306534943117377,2.68482933812569,1.53178150681143,5.50520154772776,2.65874601931954
"83",3850,44.1032,-118.465,0.424393650035463,2.13776654935435,1.61294940173634,6.47257508985315,4.55253120853509
"84",3854,-26.5552,32.4411,0.103925307757197,2.79794317792431,1.21730218526592,2.72916478969277,2.50009459561958
"85",3873,62.1276,45.9263,0.0103117375660754,2.61479681272587,1.34076001816588,5.32502074550366,3.33487843404016
"86",3933,40.0912,62.9943,0.0364292664253775,2.21029622038618,1.62653423955924,4.83241310188512,2.88553797188383
"87",3985,51.3591,12.6886,0.878363204024436,2.69832066251296,2.31284741217536,5.36638186074997,4.41865905031594
"88",3995,-16.4788,23.4684,0.234187377383157,2.77918620492389,0.981848414146528,4.06785166051235,2.58561693011275
"89",4035,-20.1698,148.228,0.188951669407529,2.88318357911215,1.30000465383123,5.36316241230006,4.33107201983724
"90",4063,54.6099,-99.6008,0.282018753884627,2.55785078934732,1.91164167606344,5.43420630841758,4.37324138608759
"91",4073,42.1292,124.978,0.599033536673478,2.73153120841035,2.14486682784552,6.95136909386879,2.99627669770714
"92",4276,-29.733,147.436,0.11405957467007,2.53180193267503,1.73157382914786,5.36316241230006,4.33107201983724
"93",4364,36.5542,79.164,0.256633352147959,1.72261433812545,2.12865776760367,6.95136909386879,2.99627669770714
"94",4372,19.9433,99.8252,0.470944372100874,2.93436166062449,1.80578536077504,1.17609125905568,2.5001937426211
"95",4544,-37.9641,-59.1766,0.545567991052248,2.88254825371348,1.61155048335326,5.78923793550226,3.80950249718057
"96",4584,7.6799,42.333,0.0499008831964179,2.61945049731097,1.33412453030445,3.63648789635337,2.09437779351545
"97",4603,-35.0643,142.046,0.365208380916315,2.22471646163055,1.94229719062336,5.36316241230006,4.33107201983724
"98",4669,-40.7878,175.389,0.569630792444769,2.85697690154854,2.4318515619909,4.37781602917206,4.21124915324027
"99",4680,33.601,-96.9058,0.494241366573718,2.84985796222679,1.69851588383216,6.47257508985315,4.55253120853509
"100",4705,-31.9006,133.124,0.303689657361324,2.22583213918985,1.59283922096073,5.36316241230006,4.33107201983724
"101",4794,29.7614,103.418,0.59659709562646,2.75592020568688,2.18290596096752,6.95136909386879,2.99627669770714
"102",4816,62.9389,21.7547,0.374322836155772,2.56117239668328,2.10253197512942,3.96189547366785,4.4240457227584
"103",4845,-19.9125,26.1634,0.193530395822125,2.56959682480208,1.17403545862631,2.07918124604762,3.53572152828684
"104",4862,32.0845,100.724,0.602059991327962,2.56597424475435,2.01105009670474,6.95136909386879,2.99627669770714
"105",4869,36.5553,33.3485,0.433993958894745,2.47781006454463,2.26645382126306,5.33782451404581,3.5953428256262
"106",2723,34.404,9.91067,0.00432137378264258,1.8547577449504,1.33933084712434,3.81484666860446,3.37144277430214
"107",3108,32.0845,-101.397,0.571436362211828,2.47449810317543,1.76357788757032,6.47257508985315,4.55253120853509
"108",3710,37.9899,-110.381,0.260710109107162,2.19426649937594,1.43206604182515,6.47257508985315,4.55253120853509
"109",4916,-25.7378,-52.8884,0.294042544306093,2.96379344707979,1.6978634169469,5.98977763964001,3.58078294659351
"110",4954,-12.1,32.4516,0.198615435566626,2.797617849806,0.94718072417157,4.06785166051235,2.58561693011275
"111",4970,-40.1146,-73.3851,0.541650442312794,2.71227881387855,2.27715623061924,4.98465330797233,3.69928062050879
"112",4974,51.3591,37.8415,0.415494979375896,2.58303675406315,1.5952159875725,5.32502074550366,3.33487843404016
"113",5152,49.6405,107.012,0.223203803701322,1.91318288541906,0.45942037083181,2.91009054559407,2.71731170571189
"114",5184,39.3978,87.2488,0.106455330989816,1.89171330085297,2.12757935995242,6.95136909386879,2.99627669770714
"115",5236,39.4545,121.632,0.587662170583402,2.68573107828803,2.03831136934748,6.95136909386879,2.99627669770714
"116",5250,46.013,-95.1092,0.543913291058912,2.75702075805766,1.76823321151909,6.47257508985315,4.55253120853509
"117",5278,54.0851,68.3842,0.318063343940965,2.15238845943554,0.882057343741138,4.50851625226694,3.17598650936112
"118",5286,40.7776,20.7735,0.428972743398586,2.71985719460192,1.97470340556922,4.86861505347097,4.14310934368233
"119",5330,-32.8185,22.5701,0.0887546123348616,2.2726909508111,1.23843723004463,5.25389021628127,3.49225402986176
"120",5354,-5.85147,29.7566,0.26503084341979,2.84769748914287,0.70229204543033,0,2.26709515600535
"121",5469,48.4596,-72.6513,0.440648357107624,2.69158137376215,2.02795780770052,5.43420630841758,4.37324138608759
"122",5477,49.0536,106.113,0.243038048686294,1.92386362694597,0.455516757834727,2.91009054559407,2.71731170571189
"123",5511,40.0912,42.333,0.347503866170402,2.58106743737344,1.934659210383,5.33782451404581,3.5953428256262
"124",5542,-6.75027,22.5701,0.142819479105318,2.89934489880492,0.654029576316917,0,2.26709515600535
"125",5643,35.0911,-108.584,0.763496728778079,2.48768536188123,1.7488699507743,6.47257508985315,4.55253120853509
"126",5680,46.6353,116.893,0.258278015243031,2.4815705841947,1.17198730351963,6.95136909386879,2.99627669770714
"127",5731,41.4853,-8.60783,0.217158022124142,2.60944194499631,1.74145315980643,5.03344788228798,4.09994418754491
"128",5785,55.6394,89.0454,0.398864018748532,2.15110341514852,1.39409855553062,5.32502074550366,3.33487843404016
"129",5818,53.5535,-95.1092,0.111898882239525,2.70970900163977,1.83290111806501,5.43420630841758,4.37324138608759
"130",6130,-52.9955,-69.0581,0.81966477636845,2.24830905176763,2.34882242187871,5.78923793550226,3.80950249718057
"131",6229,28.9746,99.8252,0.602059991327962,2.67537184573491,2.01272879946292,6.95136909386879,2.99627669770714
"132",6382,-42.1049,-70.8547,0.136413962755137,2.61598447638445,1.44560190586528,5.78923793550226,3.80950249718057
"133",6673,-33.5737,-69.0581,0.0031936101776416,2.16179566780541,0.713240531310735,5.78923793550226,3.80950249718057
"134",6709,-9.43566,26.1634,0.168055302279392,2.80269636939322,0.6851978098995,0,2.26709515600535
"135",6719,-27.3536,-63.6682,0.0954974219080614,2.74997773782326,1.01224921014521,5.78923793550226,3.80950249718057
"136",6749,47.8586,-93.3126,0.307856843403819,2.74989038148449,1.76247988579488,6.47257508985315,4.55253120853509
"137",6752,27.3827,79.164,0.609525179301328,2.73294393879247,1.88282169894392,5.50520154772776,2.65874601931954
"138",6810,-33.5737,20.7735,0.00672479824258388,2.16227628890402,0.804445260478903,5.25389021628127,3.49225402986176
"139",6860,-33.5676,25.2569,0.403389873927804,2.50962649356112,1.55525850916331,5.25389021628127,3.49225402986176
"140",6886,-34.3194,-54.6889,0.359056258692972,2.9205643069487,1.91958450893902,4.50852971897129,3.79013738663213
"141",6946,-37.2494,144.741,0.432423594182859,2.42398175588789,2.19918705983447,5.36316241230006,4.33107201983724
"142",7134,-4.0497,36.9432,0.486578037959156,2.66505583973121,0.604673454305427,1.7481880270062,2.58899405288781
"143",7138,-34.3223,-55.5833,0.407165966336202,2.93072622626885,1.92742998537115,4.50852971897129,3.79013738663213
"144",7154,64.1585,26.1634,0.375744440985204,2.58034107301243,2.12886397006031,3.96189547366785,4.4240457227584
"145",7188,50.7932,83.6555,0.0249643050530955,2.4011440081076,1.33641051368668,4.50851625226694,3.17598650936112
"146",7233,26.5779,75.5707,0.505016160533047,2.59392527338453,1.84589363189864,5.50520154772776,2.65874601931954
"147",7234,21.1287,92.1344,0.197280557574134,2.92853910580869,1.50607234012454,4.35812528527665,2.61998209528875
"148",7301,46.013,112.402,0.0133639615579815,2.31234613530143,0.291949741421344,2.91009054559407,2.71731170571189
"149",7306,54.6099,48.6213,0.370707703731647,2.2897561281969,1.5057072464716,5.32502074550366,3.33487843404016
"150",7388,44.7233,33.6635,0.425562190509735,2.59854299723964,1.34235167102797,5.28195781643865,2.91918067636586
"151",7423,-27.3275,32.379,0.400887698921255,2.80737796169424,1.55069838167057,5.25389021628127,3.49225402986176
"152",7447,-33.5737,-69.9564,0.468090099475145,2.14909075597367,2.2296940842847,5.78923793550226,3.80950249718057
"153",7480,49.6405,57.6044,0.168055309062939,2.08006358684664,0.806954109084972,4.50851625226694,3.17598650936112
"154",7549,46.6353,20.7735,0.626129998600906,2.66448247662729,1.9850368576704,4.61162773146829,3.74727443427803
"155",7593,39.3978,107.91,0.592916611925054,2.55240745690115,2.01188335482845,6.95136909386879,2.99627669770714
"156",7615,47.2505,102.52,0.23914300480277,1.83618089488387,0.431556924656983,2.91009054559407,2.71731170571189
"157",7638,26.5779,80.0623,0.539549558372431,2.71096814833284,2.02931923348214,5.50520154772776,2.65874601931954
"158",7662,-30.5139,121.385,0.31464053615285,2.34008984904644,1.67732199391628,5.36316241230006,4.33107201983724
"159",7805,-35.7995,-65.4648,0.311160314458708,2.67235628964493,1.38041571062398,5.78923793550226,3.80950249718057
"160",7809,49.6405,-109.482,0.481913135286192,2.45121972198677,1.87649566165858,5.43420630841758,4.37324138608759
"161",7828,49.0536,131.266,0.103910572635821,2.63515749649141,1.32931866557074,5.32502074550366,3.33487843404016
"162",7847,44.7469,124.08,0.602059991327962,2.70847654422613,2.17715015059321,6.95136909386879,2.99627669770714
"163",7882,-30.5139,151.029,0.363965003892996,2.72982021225985,1.88729864871299,5.36316241230006,4.33107201983724
"164",7889,-27.3536,25.2651,0.44290472519409,2.62331698976948,1.59555359561168,5.25389021628127,3.49225402986176
"165",7947,-32.0567,-55.5833,0.288643910875846,2.95666857390281,1.92970017907031,4.50852971897129,3.79013738663213
"166",7970,-16.4788,-63.6682,0.198115335981426,2.98905896538786,0.589155174541738,4.4215710245264,2.98847132047518
"167",8056,-34.0749,136.307,0.432395931347304,2.27918876582251,1.66557341865714,5.36316241230006,4.33107201983724
"168",8094,45.3835,-98.7025,0.518613841122481,2.66555865710791,1.88789042206311,6.47257508985315,4.55253120853509
"169",8206,-33.5737,-60.0749,0.401518547375264,2.90414535763518,1.41338859856699,5.78923793550226,3.80950249718057
"170",8212,-24.9215,-51.0917,0.505764263496268,2.92502647146572,1.66556455327044,5.98977763964001,3.58078294659351
"171",8395,-38.6718,-64.5665,0.176791878852629,2.76951359324707,1.03118941584506,5.78923793550226,3.80950249718057
"172",8556,-40.0217,175.385,0.470338959254087,2.86920377198184,2.45313232078975,4.37781602917206,4.21124915324027
"173",8679,-20.7597,31.5533,0.794255608130485,2.73019807626534,1.25047409153813,4.31363525361033,2.75739439046715
"174",8759,56.1577,-3.51444,0.793854515266023,2.68800113292565,2.32881229235816,5.3694440804306,4.4645225202218
"175",8866,-31.2885,-64.5665,0.346461374322238,2.68170684181957,1.44074485623385,5.78923793550226,3.80950249718057
"176",9006,46.6353,-93.3126,0.45824422331041,2.75865060300804,1.74816697911208,6.47257508985315,4.55253120853509
"177",9043,55.6394,87.2488,0.103029541919822,2.33544596013506,1.615509798261,5.32502074550366,3.33487843404016
"178",9137,-10.3264,38.7398,0.465310531380298,2.79696233571311,0.566127872727809,1.7481880270062,2.58899405288781
"179",9155,-2.24386,32.4516,0.26651319765178,2.92466687598667,0.639964871807295,1.7481880270062,2.58899405288781
"180",9212,4.98391,26.1634,0.127509734002613,2.91740390720935,0.570640978149691,0,2.26709515600535
"181",9242,54.0851,-110.381,0.616331570201838,2.44546519792324,1.95018632421193,5.43420630841758,4.37324138608759
"182",9286,-37.2494,-72.6513,0.649910171043517,2.59560118726503,2.34976899285964,4.98465330797233,3.69928062050879
"183",9349,34.3084,36.1211,0.305468680620467,2.293717612249,2.13275261480865,4.10424804699044,3.65585811481178
"184",9368,40.7691,30.6481,0.540316003442961,2.62590624716546,2.10214678960947,5.33782451404581,3.5953428256262
"185",9522,44.1032,-101.397,0.246623994761257,2.52838099709308,1.65366106527869,6.47257508985315,4.55253120853509
"186",9585,41.457,68.3842,0.290323228619668,2.5242337993653,1.20275957701379,4.50851625226694,3.17598650936112
"187",9598,-31.2199,-52.0854,0.181334905320082,2.91831123356298,1.41445335534028,5.98977763964001,3.58078294659351
"188",9633,-33.5737,-63.6682,0.380389253294978,2.81111199679602,1.48745480582019,5.78923793550226,3.80950249718057
"189",9730,47.8586,1.01054,0.850107648048583,2.76709178658647,2.29431503803257,5.83682522770016,4.39150652613484
"190",9799,4.08244,27.0617,0.0585683612662681,2.94945390296079,0.551446514941562,0,2.26709515600535
"191",9863,38.6973,58.5027,0.00781097604784138,2.22010808804005,1.33937295511493,4.83241310188512,2.88553797188383
"192",10009,55.6394,52.2145,0.417913627387728,2.23145138510747,1.52673421009652,5.32502074550366,3.33487843404016
"193",10031,43.4523,42.333,0.385308303651712,2.4611929253829,1.50545050476337,4.33380987485523,2.91491025581416
"194",10031,43.4523,42.333,0.385308303651712,2.4611929253829,1.50545050476337,4.33380987485523,2.91491025581416
"195",10031,43.4523,42.333,0.385308303651712,2.4611929253829,1.50545050476337,4.33380987485523,2.91491025581416
"196",10031,43.4523,42.333,0.385308303651712,2.4611929253829,1.50545050476337,4.33380987485523,2.91491025581416
"197",10155,44.7535,15.3926,0.59251260815354,2.58769760515206,1.92622309361588,0,3.16927450599899
"198",10242,39.3978,-106.787,0.155846675493347,2.4647493977598,1.33109665152891,6.47257508985315,4.55253120853509
"199",10290,25.7674,-100.499,0.090105901497922,2.5624097088151,1.53389902051753,5.19781516944518,3.82053390533369
"200",10312,-4.0497,26.1634,0.114569286624638,2.93596586142453,0.567383353638536,0,2.26709515600535
"201",10340,-31.2885,-61.8715,0.46284403316041,2.8495565077699,1.49500125642996,5.78923793550226,3.80950249718057
"202",10367,60.4335,22.6153,0.560154854594497,2.58238806909776,2.30647993348601,3.96189547366785,4.4240457227584
"203",10414,47.2505,-114.872,0.243959613946568,2.26397404086327,1.82663524494015,6.47257508985315,4.55253120853509
"204",10452,-30.5139,-56.4816,0.333801696518586,2.98453802858411,1.84043522398385,5.98977763964001,3.58078294659351
"205",10460,38.6973,35.1465,0.523284681040601,2.70599599969174,1.86474165417943,5.33782451404581,3.5953428256262
"206",10505,28.9746,112.402,0.579263794609385,2.86385548605968,1.99170104646167,6.95136909386879,2.99627669770714
"207",10514,13.8937,98.9269,0.271415916188743,2.9790915443432,1.59074598182988,3.59228781595213,2.23757342070395
"208",10537,38.6973,94.4353,0.184060188790127,2.07166287696574,1.98900065914643,6.95136909386879,2.99627669770714
"209",10592,42.7943,-81.6345,0.611541767999674,2.80892399970844,1.92284239334279,5.43420630841758,4.37324138608759
"210",10604,26.5779,115.995,0.574031267727719,2.91240869952504,1.99753585952211,6.95136909386879,2.99627669770714
"211",10640,-25.7378,144.741,0.0651273001898146,2.56598126724819,1.62891961386937,5.36316241230006,4.33107201983724
"212",10642,48.4596,16.2819,0.694612691720921,2.70892144039987,2.25181838292459,4.3730775921749,4.43130692560771
"213",10700,47.2505,117.792,0.21688533015669,2.46059360835943,0.486090046900032,2.91009054559407,2.71731170571189
"214",10708,9.46803,36.0448,0.090558441643231,2.86816143389972,0.944480598931937,3.63648789635337,2.09437779351545
"215",10819,-16.4788,-46.6002,0.110197367570378,2.88628252548793,1.36723050197069,5.98977763964001,3.58078294659351
"216",10834,-10.2475,-77.8404,0.254975441406427,2.19613010840203,1.79080800819901,4.21937492462626,3.31522015660823
"217",10846,-21.6022,147.436,0.126047170000789,2.65310909797401,1.50641017483738,5.36316241230006,4.33107201983724
"218",10896,-35.0834,-58.2962,0.281827149489862,2.91684232111463,1.21434835777506,5.78923793550226,3.80950249718057
"219",10902,35.826,79.164,0.139041075406389,1.81080038533791,2.12876689523031,6.95136909386879,2.99627669770714
"220",10951,-30.5139,-63.6682,0.331252506111253,2.75740054816544,1.42587829107301,5.78923793550226,3.80950249718057
"221",11003,-39.7813,174.668,0.480268326961868,2.86222369400539,2.43463299254873,4.37781602917206,4.21124915324027
"222",11033,-21.6022,-62.7698,0.0641174984536304,2.58859180599344,0.52642999681371,5.78923793550226,3.80950249718057
"223",11085,19.6531,-96.4226,0.201540456630597,2.93801313412622,1.50208140583381,5.19781516944518,3.82053390533369
"224",11152,50.7932,35.1465,0.527218256025807,2.52366906213593,1.78488130349227,5.28195781643865,2.91918067636586
"225",11164,31.776,34.6554,0.398810081281719,1.72767678349829,1.45792626846805,4.39266178629079,4.29150068100223
"226",11183,32.0845,64.7909,0.163134251902777,1.80684593069196,0.480038633937354,0,2.26964184190232
"227",11226,-12.1,-65.4648,0.192237891988367,2.9428580832626,1.25231760100279,4.4215710245264,2.98847132047518
"228",11260,53.0152,45.9263,0.430390877342276,2.31398641910992,1.62219162077432,5.32502074550366,3.33487843404016
"229",11267,-37.9641,-63.6682,0.545567991052248,2.81401360618071,1.68722749556444,5.78923793550226,3.80950249718057
"230",11332,29.8818,-94.2616,0.58311660312241,2.95818832882666,1.72039372456938,6.47257508985315,4.55253120853509
"231",11425,-35.0643,-59.1766,0.545567991052248,2.90801562002599,1.49267956558749,5.78923793550226,3.80950249718057
"232",11455,37.9899,-2.58272,0.409435987259709,2.41186011247457,2.24335182896272,5.40708143378234,4.21334781739129
"233",11486,33.601,68.3842,0.191893274634791,2.17579818368461,0.505075631055674,0,2.26964184190232
"234",11607,24.9512,-101.397,0.405220077570781,2.48299686788354,1.56413512404662,5.19781516944518,3.82053390533369
"235",11765,3.17995,26.1634,0.0112531701274972,2.92937178335097,0.55457622192949,0,2.26709515600535
"236",11784,-10.3264,-68.1597,0.0753948678279177,2.89867458668028,1.3472828001582,4.4215710245264,2.98847132047518
"237",11832,55.6394,75.5707,0.436162650063318,2.33495013899867,1.41347935265143,5.32502074550366,3.33487843404016
"238",11870,1.37279,18.0785,0.0182653810191956,3.00343232100923,0.685784078817543,1.85125834871908,2.93941686176546
"239",11946,48.4596,89.9438,0.210853365314893,2.18167348320232,0.254507211870002,2.91009054559407,2.71731170571189
"240",11956,38.6973,44.1297,0.207737624847959,2.50167044545026,1.93563836140478,5.33782451404581,3.5953428256262
"241",11966,24.1295,-100.499,0.375062956809388,2.49040164990979,1.76401245116608,5.19781516944518,3.82053390533369
"242",12100,48.4596,113.3,0.239261551171968,2.16896724501393,0.452355419635212,2.91009054559407,2.71731170571189
"243",12142,-14.7378,-62.7698,0.0124857112667354,2.94304970048193,0.637508100681139,4.4215710245264,2.98847132047518
"244",12187,-5.85147,-77.1429,0.0387003249943967,2.87625049669183,1.45217196496608,4.21937492462626,3.31522015660823
"245",12346,55.1279,93.537,0.0190893030897489,1.88739623932915,1.33744774105242,5.32502074550366,3.33487843404016
"246",12392,47.2505,123.181,0.602059991327962,2.54743037898418,2.0853916732157,6.95136909386879,2.99627669770714
"247",12402,42.1292,123.181,0.595985843566835,2.63617733619871,2.13914876605913,6.95136909386879,2.99627669770714
