Fishnet_ID,mean_potat,AET_mean,GDP_Mean,Pesticide,Potato_Fe
44202,0.229531,936.3630952,183.9673847,0,NA
48076,0.229707,397.1190476,1419.803631,34279,27.08586001
57790,0.229946,878.3065476,727.4245291,4548,NA
47609,0.230983,23.4047619,8591.448384,21168,NA
42573,0.231779,93.03869048,8591.448384,21168,NA
33395,0.231877,892.8839286,312.907523,884,NA
47244,0.232676,988.6190476,868.7949098,70,NA
58683,0.232826,249.1607143,2161.113229,211358,NA
62233,0.232826,115.5119048,2161.113229,211358,NA
61924,0.2336,0.229166667,1291.922189,34517,NA
60183,0.234139,82.92261905,520.5689219,812,NA
37635,0.234714,83.30952381,NA,60216,20.0002542
42401,0.234714,107.4434524,NA,60216,20.25638802
63059,0.234714,96.05357143,NA,60216,NA
73680,0.236717,92.75297619,1498.638251,32248,NA
34241,0.238719,935.5386905,727.4245291,4548,10.66863036
58954,0.239003,232.2559524,2161.113229,211358,NA
78911,0.239003,224.3690476,2161.113229,211358,NA
69595,0.239098,10.79166667,990.4634249,8940649,NA
61489,0.239545,NA,2161.113229,211358,30.63941526
28643,0.239752,818.4702381,2065.427423,16571,NA
54649,0.239993,971.1011905,2463.075323,476933,46.97126632
61471,0.240193,467.047619,23616.9058,271772,NA
9863,0.244,165,767.312629,67984,NA
40040,0.244546,975.1458333,183.9673847,0,3.956383824
68297,0.24458,386.7291667,520.8920247,116323,NA
50276,0.24516,53.57440476,7861.749805,1062,NA
42672,0.24678,222.0625,21431.4599,230760,NA
64693,0.247202,582.3035714,35687.73944,2968759,4.171880465
54460,0.247575,910.3184524,727.4245291,4548,NA
52977,0.24851,783.3869048,3807.754204,976736,6.763044228
53485,0.249026,857.7083333,2065.427423,16571,NA
14882,0.249058,1019.491071,813.2904404,11179,13.09892198
47033,0.249408,937.0684524,183.9673847,0,NA
22653,0.249545,331.7559524,767.312629,67984,30.19138068
66124,0.249545,116.5416667,767.312629,67984,1.126390368
47969,0.249824,103.7767857,8591.448384,21168,NA
50744,0.251094,957.9136905,3807.754204,976736,70.14392334
53950,0.253295,46.71428571,520.5689219,812,NA
56082,0.253592,962.1696429,183.9673847,0,1.382902373
49876,0.253739,205.4761905,990.4634249,8940649,0.639296561
49977,0.253739,169.4702381,990.4634249,8940649,0.681682199
59591,0.253739,168.2738095,990.4634249,8940649,NA
59391,0.255,99.20833333,1498.638251,32248,NA
66170,0.255,154.6071429,1498.638251,32248,NA
41794,0.255065,864.4940476,312.907523,884,0.855639458
21591,0.255264,29.30952381,5002.57738,96527,NA
56156,0.255944,746.1369048,868.7949098,70,NA
25524,0.256829,63.45634921,8591.448384,21168,NA
56467,0.257313,50.63095238,990.4634249,8940649,NA
64311,0.257431,NA,23616.9058,271772,149.6955849
38612,0.258054,807.6755952,2065.427423,16571,NA
44635,0.258185,78.57142857,NA,60216,20.71275216
44414,0.258562,26.60416667,185.0552126,0,NA
47540,0.259847,542.547619,312.907523,884,1.062717229
50898,0.260695,40.7202381,509.8823357,8608,NA
68487,0.260731,237.4077381,2161.113229,211358,NA
68922,0.260731,213.2142857,2161.113229,211358,NA
75886,0.260731,215.5119048,2161.113229,211358,NA
76809,0.260731,247.3928571,2161.113229,211358,NA
64335,0.261245,179.6755952,2161.113229,211358,16.53367608
13490,0.262424,230.6160714,184.1465021,3691,0.61439418
54835,0.262817,171.9761905,213.7190138,294,NA
61390,0.262849,41.32142857,509.8823357,8608,11.03373876
61176,0.264066,20.2172619,8591.448384,21168,NA
64812,0.265455,4.473214286,1291.922189,34517,21.52434635
18303,0.266182,8.467261905,387.7801545,5286,NA
50961,0.266182,187.264881,387.7801545,5286,NA
54987,0.266182,97.92261905,387.7801545,5286,NA
61056,0.26698,16.91964286,1704.262987,7215,NA
56380,0.269148,989.0416667,183.9673847,0,NA
45571,0.269646,1007.017857,868.7949098,70,NA
40173,0.272069,306.4285714,990.4634249,8940649,NA
55218,0.272081,862.6577381,183.9673847,0,NA
42452,0.273131,587.5595238,6448.150281,615513,NA
46395,0.273131,597.4702381,6448.150281,615513,12.94764021
64946,0.273162,318.1666667,2161.113229,211358,NA
55241,0.27355,131.5922619,NA,60216,NA
68531,0.273766,395.672619,2161.113229,211358,14.09960056
34294,0.273778,75.25892857,777.3704653,0,NA
58338,0.273856,558.6011905,454.770298,320037,63.28087878
41423,0.273968,105.327381,520.8920247,116323,NA
59249,0.273968,70.0952381,520.8920247,116323,NA
54551,0.274428,776.235119,270.2332425,161,1.664850264
42285,0.274506,452.75,23616.9058,271772,110.5667404
51658,0.274506,498.8184524,23616.9058,271772,NA
59299,0.274506,504.702381,23616.9058,271772,NA
52039,0.275349,16.59821429,990.4634249,8940649,NA
58008,0.277091,222.7857143,990.4634249,8940649,0.773511349
58978,0.277178,285.922619,1498.638251,32248,0.963159271
47866,0.277368,435.547619,2161.113229,211358,NA
41778,0.278562,202.110119,3432.377275,119,103.6173387
54048,0.278562,163.1011905,2166.241137,392,103.3527628
45248,0.279022,389.625,6448.150281,615513,NA
41897,0.279042,84.82142857,520.8920247,116323,NA
64986,0.279848,78.93452381,NA,60216,NA
59049,0.280684,652.1130952,310.9856809,365,15.41818231
17795,0.281538,76.83035714,387.7801545,5286,NA
67255,0.283197,826.3809524,35687.73944,2968759,9.412657776
53884,0.283542,90.72619048,520.5689219,812,NA
63456,0.283907,111.2678571,1498.638251,32248,NA
67656,0.283907,90.81547619,1498.638251,32248,NA
74097,0.283907,89.28869048,1498.638251,32248,NA
49934,0.284876,814.2410714,2065.427423,16571,NA
51534,0.284876,807.7410714,2065.427423,16571,NA
60309,0.286804,209.2470238,2161.113229,211358,NA
50610,0.288853,6.163690476,5692.320407,19621,NA
57569,0.289134,40.66666667,509.8823357,8608,NA
50435,0.289949,118.7113095,8591.448384,21168,NA
15511,0.290167,932.5416667,1047.062049,119544,27.78129285
44638,0.291429,96.38690476,1498.638251,32248,3.712144554
51053,0.291429,108.7142857,1498.638251,32248,NA
65836,0.29376,105.6369048,1498.638251,32248,NA
59344,0.294755,914.3065476,183.9673847,0,NA
46173,0.295074,392.6964286,26547.85055,9159,NA
62259,0.295696,31.44940476,1291.922189,34517,NA
73189,0.296091,172.9464286,1498.638251,32248,NA
61832,0.296644,16.89880952,1704.262987,7215,NA
66102,0.296644,23.64285714,1704.262987,7215,NA
44491,0.297686,1030.244048,NA,27496,20.37745946
59180,0.299289,919.7232143,183.9673847,0,NA
53983,0.301365,76.2797619,NA,60216,NA
49344,0.301783,905.625,183.9673847,0,NA
44692,0.301896,98.45535714,1498.638251,32248,NA
52697,0.301956,457.3928571,23616.9058,271772,NA
42159,0.302048,876.75,183.9673847,0,NA
12346,0.302371,76.16071429,2161.113229,211358,NA
63426,0.302951,418.3392857,30849.12253,12948,NA
43554,0.304336,134.4761905,520.5689219,812,NA
21612,0.304409,32.4375,NA,60216,NA
52481,0.304409,133.110119,520.8920247,116323,NA
50739,0.304833,206.3125,310.9856809,365,NA
13781,0.305994,277.0565476,6448.150281,615513,NA
42758,0.306446,466.5208333,609.3283481,280,NA
43728,0.306858,141.9345238,1498.638251,32248,NA
47799,0.307273,230.4702381,6448.150281,615513,NA
59493,0.30738,1027.839286,813.2904404,11179,2.25714349
64427,0.307512,191.0297619,2161.113229,211358,12.50178862
39153,0.308033,356.3928571,35687.73944,2968759,106.2999832
3335,0.309513,153.9970238,3105.376055,179427,103.0451064
6810,0.309513,144.3035714,3105.376055,179427,103.073864
39895,0.309513,115.6160714,3105.376055,179427,NA
61252,0.313397,968.7470238,6614.061792,157693,9.798267765
41905,0.313658,210.6547619,1498.638251,32248,NA
21450,0.315416,266.6309524,520.8920247,116323,NA
44039,0.316326,1051.892857,313.5298269,0,4.625205031
60210,0.31736,46.07142857,NA,5229,NA
49622,0.317428,938.6458333,183.9673847,0,NA
53032,0.317428,910.0059524,183.9673847,0,NA
61435,0.318429,51.7172619,520.5689219,812,1.40934287
50519,0.319394,95.32738095,NA,5229,NA
59621,0.319394,432.4345238,2161.113229,211358,NA
65158,0.319394,383.8690476,2161.113229,211358,NA
43606,0.32,315.5178571,3432.377275,119,NA
26039,0.320257,481.7559524,23616.9058,271772,NA
55763,0.320257,502.9285714,23616.9058,271772,NA
718,0.32291,760.8958333,591.8145957,0,8.250645638
36805,0.324582,395.2261905,26547.85055,9159,NA
60387,0.324944,977.5565476,313.5298269,0,43.03489661
71146,0.325275,193.3809524,1498.638251,32248,NA
49657,0.325669,889.5714286,183.9673847,0,0.993856588
68389,0.327258,331.0119048,1498.638251,32248,NA
52820,0.330249,818.6339286,591.8145957,0,20.44215608
62460,0.330492,412.0357143,39668.85438,4800,32.96868658
46567,0.332338,868.9166667,183.9673847,0,NA
49998,0.332727,133.7916667,767.312629,67984,NA
39742,0.333058,220.7232143,419.8013152,19074,NA
62537,0.333123,469.1011905,35687.73944,2968759,8.1830423
43226,0.333752,546.3035714,21431.4599,230760,NA
45795,0.333752,574.4077381,21431.4599,230760,NA
66852,0.334157,823.8154762,35687.73944,2968759,137.2380095
41113,0.335734,860.702381,2065.427423,16571,NA
42948,0.33626,187.3571429,35687.73944,2968759,38.01221186
62400,0.336836,308.1220238,454.770298,320037,10.44028213
5558,0.337091,416.639881,609.3283481,280,1.357806202
47387,0.337368,994.014881,868.7949098,70,NA
64164,0.337727,51.03571429,520.5689219,812,1.384894077
68685,0.338165,21.55059524,990.4634249,8940649,NA
57351,0.340101,886.7113095,183.9673847,0,NA
58816,0.340984,868.3452381,35687.73944,2968759,6.520298719
46702,0.342102,729.4166667,3807.754204,976736,133.1938296
70312,0.342438,49.38392857,520.5689219,812,1.367792869
53178,0.345562,487.8839286,23616.9058,271772,NA
57824,0.345562,373.6071429,23616.9058,271772,69.11708807
62744,0.345562,426.0416667,23616.9058,271772,4.736612668
66583,0.345562,388.9940476,23616.9058,271772,NA
73737,0.347181,445.3571429,23616.9058,271772,120.5458927
56327,0.34795,873.0952381,183.9673847,0,NA
47034,0.347967,154.9970238,213.7190138,294,NA
2733,0.352622,65.19345238,NA,5229,NA
58327,0.352766,272.6607143,2161.113229,211358,NA
74453,0.352766,219.4345238,2161.113229,211358,NA
30315,0.353817,155.6815476,21431.4599,230760,NA
2181,0.355371,889.577381,4221.065231,0,4.248710632
27295,0.355524,150.7738095,8591.448384,21168,NA
53158,0.355692,1010.83631,868.7949098,70,NA
3933,0.356,161.2916667,767.312629,67984,NA
57028,0.356298,82.78869048,509.8823357,8608,NA
58240,0.356595,91.88690476,990.4634249,8940649,NA
44277,0.357803,268.6607143,1498.638251,32248,1.570884869
62373,0.358754,167.3541667,731.5886803,201,NA
53594,0.362775,888.8869048,183.9673847,0,NA
77694,0.363235,378.422619,26547.85055,9159,75.10273607
54912,0.363728,669.7827381,3807.754204,976736,56.05592257
63222,0.364164,291.7321429,990.4634249,8940649,NA
36257,0.364378,749.7529762,3807.754204,976736,55.93578231
55061,0.366243,44.0327381,990.4634249,8940649,46.96031926
19999,0.367127,165.922619,21431.4599,230760,NA
43714,0.367127,538.9136905,21431.4599,230760,NA
48163,0.367127,481.3928571,21431.4599,230760,NA
43975,0.367933,845.9940476,972.8034761,26397,NA
42307,0.368843,391.6607143,26547.85055,9159,NA
46116,0.37017,805.0625,21431.4599,230760,NA
68900,0.372619,224.4464286,23616.9058,271772,NA
73945,0.372619,267.7857143,23616.9058,271772,94.47035119
55654,0.373049,217.7202381,2161.113229,211358,NA
74730,0.373049,215.985119,2161.113229,211358,NA
75661,0.373049,323.3809524,2161.113229,211358,NA
49583,0.374112,927.5267857,183.9673847,0,NA
70839,0.374342,471.3333333,2161.113229,211358,NA
19566,0.375557,344.4583333,2161.113229,211358,NA
68584,0.375557,328.75,2161.113229,211358,NA
78561,0.375557,320.7946429,2161.113229,211358,NA
52363,0.375772,911.452381,868.7949098,70,NA
41841,0.377936,883.6785714,1047.062049,119544,6.880657188
49651,0.380118,494.1785714,23616.9058,271772,NA
57068,0.380183,77.66964286,8591.448384,21168,NA
58778,0.380652,929.4196429,183.9673847,0,NA
44457,0.380708,189.2261905,6448.150281,615513,NA
