"","X10...rye.predict...rye.data.mean_rye.....1"
"632",0.0774800098627113
"633",-0.117842560112215
"634",-0.0929014154865876
"635",-0.422577917458143
"636",-0.0136474490976795
"637",0.0624310940352435
"638",0.349871839364802
"639",0.0637836541329011
"640",-0.403958165711207
"641",-0.0339878867688368
"642",-0.0906322357460152
"643",0.161676006970674
"644",-0.0503192319454093
"645",0.0473585666352643
"646",0.0315385968413762
"647",-0.0190783770439531
"648",-0.0721798929091115
"649",0.255364122018854
"650",-0.063035667215253
"651",-0.0641734459979545
"652",-0.190829877327842
"653",0.254688083561817
"654",-0.0343999774490105
"655",-0.149847403747939
"656",-0.082041662253303
"657",-0.134152019785993
"658",0.0607099817676944
"659",-0.0491269327736773
"660",-0.329427519027923
"661",-0.315190066900709
"662",-0.00998894849280885
"663",-0.0436056776874243
"664",-0.354313014520957
"665",-0.321610182958122
"666",-0.152373275942862
"667",-0.084839166645015
"668",0.172429043097498
"669",-0.298956657375463
"670",-0.330374174461743
"671",-0.00150857899396384
"672",-0.0202429830226052
"673",-0.0116973271982822
"675",-0.231770774234386
"676",-0.128516389605184
"677",0.00843926715149301
"678",0.0226666621532232
"679",-0.374947534569834
"680",0.0145412124698319
"681",0.577747227605795
"682",0.880401534834176
"683",0.258744408703174
"684",0.125204792946507
"685",0.342279283147686
"686",0.144065230902215
"687",0.346214852474255
"688",0.2985287466649
"689",0.229415515775046
"690",-0.0120943918595616
"691",-0.0347409385567173
"692",0.0424638326574835
"693",-0.0517452004590212
"694",0.195979738244062
"695",0.207608231050613
"696",-0.0478416829144174
"697",-0.000853044784096535
"698",-0.140469644453746
"699",0.0333242427055138
"700",-0.0557717821625136
"701",-0.0379475683262027
"702",-0.138201195918662
"703",-0.0116326076877553
"704",1.07945377147407
"705",0.212312261832546
"706",-0.00629985198236349
"707",0.385701544763988
"708",0.078810612729912
"709",-0.289092035565636
"710",-0.0521379904102607
"711",0.182021718102336
"712",0.274221981881166
"713",-0.117430416320187
"714",0.177671242976126
"715",0.233275511483209
"716",0.123947627240863
"718",0.0466160686698454
"719",-0.105239001417406
"720",-0.242305467060277
"721",1.35038001669915
"722",0.0589601890560159
"723",0.129819158998218
"724",-0.00547712175897141
"725",-0.195826048854516
"726",0.0647279260816334
"727",-0.188779394047616
"728",-0.0046046612914048
"729",-0.195311529648066
"730",0.0781938071546642
"731",0.708976574991903
"732",0.126388379090399
"733",-0.142495620159412
"734",0.0160233642618011
"735",-0.325543565655549
"736",-0.434480873250499
"737",-0.00835427218252982
"738",-0.00563558782340901
"739",0.00192973655632289
"740",-0.104540272447028
"742",-0.101571001734644
"743",0.1926415024659
"744",0.379285940697812
"745",-0.275205793856249
"746",-0.200554591477011
"747",-0.485327801671862
"748",0.0762174892806031
"749",-0.107908813589518
"750",0.0881902165270589
"751",-0.0499369240375169
"752",-0.0689025796528755
"753",0.273115931675891
"754",0.182776437573935
"755",-0.0886323355343734
"756",0.0569795895360194
"757",0.355419499572735
"758",0.364832838556823
"759",0.413715315493212
"760",-0.0752225072458338
"761",-0.0720448526716587
"762",0.107571312249092
"763",-0.0699624241776496
"764",-0.463277020208917
"765",-0.0763602494637443
"766",-0.242755642261235
"767",-0.0124568567127011
"768",0.153536154284545
"769",-0.200470378338907
"770",0.278547507126629
"771",0.00617077931095111
"772",-0.0132091769863742
"773",-0.192406781361203
"774",-0.203837276813135
"775",0.150158909173711
"776",-0.0649555744050634
"777",0.745384909403234
"778",-0.0323665818728187
"779",-0.245729020638989
"780",0.0613307963182121
"781",-0.028114077713281
"782",-0.0759054857978363
"783",-0.123131875266147
"784",-0.120293811834008
"785",-0.216979435428787
"786",-0.0133275115820505
"787",-0.0556486323915422
"788",0.0234829231460829
"789",-0.00171283196044036
"790",-0.162182759914564
"791",0.0281710308058944
"792",-0.117201489410165
"793",-0.124033163500878
"794",0.139031138104969
"795",-0.0537263590536851
"796",-0.0280460265455234
"797",-0.14323463279874
"798",-0.0940800217592509
"799",0.136050710210945
"800",0.0562506154832789
"801",-0.278081094509269
"802",0.0522376127709419
"803",-0.174443970070197
"804",0.240395673790594
"805",-0.3050798921012
"806",-0.0502025100805583
"807",0.183355169619799
"808",-0.0792115929533024
"809",-0.0743421839605433
"810",-0.167024742254652
"811",0.0330974374114705
"812",0.0552976318949534
"813",0.478242323305756
"814",-0.0289839380377397
"815",0.412249673518951
"816",0.11247634494678
"817",-0.30569014456991
"818",0.200932252520522
"819",-0.161528619833273
"820",-0.212030373903424
"821",-0.112303621492372
"822",-0.0490499666875196
"823",0.18398361442807
"824",-0.0696356350360858
"825",-0.18715131137405
"826",0.386655733502204
"827",-0.206087550190199
"828",0.583082768879164
"829",-0.0577114824258509
"830",-0.00863032754147475
"832",-0.192569546557294
"834",-0.250121563459135
"835",0.0120768807702032
"836",-0.140254151631102
"837",-0.140773174038524
"838",0.00404131208914493
"839",0.0943517763681561
"840",0.0306345785822624
"841",-0.137378157164777
"842",-0.272133415258075
"843",-0.0282059365329218
"844",0.207254668868506
"845",-0.24953020552752
"846",-0.00856248849046926
"847",-0.346026946076363
"848",-0.173741482875716
"849",0.473639053204775
"850",-0.0814673557051574
"851",-0.0657081177536187
"853",0.0962671981525616
"854",0.0629793025104421
"855",-0.137161383822713
"857",-0.0436043834748561
"858",0.494112933768305
"859",-0.0881271314743779
"860",-0.0328625527030597
"861",0.023403231375275
"862",0.0894356750172274
"863",0.103612097427752
"864",0.302651038239429
"865",0.056615937652722
"866",-0.0187024704114143
"867",-0.358775254465227
"868",0.260240974895548
"869",-0.139972430842326
"870",-0.068428373654409
"871",0.0111838300732015
"872",-0.284650208616281
"873",-0.220208699264629
"874",0.0526774729755077
"875",-0.0344126101677935
"876",-0.0918435826460596
"877",-0.073343021535617
"878",-0.0524518413532016
"879",-0.0701792528826737
"880",0.21578551193792
"881",-0.0732077273437757
"882",-0.0915888329512868
"883",0.162378912365748
"884",-0.0977839321278611
"885",0.00183030376123505
"886",0.165977149914882
"887",-0.0462665433396788
"888",-0.0275986081775557
"889",-0.0797246016031302
"891",0.154647942301173
"892",-0.0607952745501036
"893",0.0363153147698803
"894",0.165431218430021
"895",-0.170714454765539
"896",-0.0967312206917518
"897",0.644251458930067
"898",0.258401801696796
"899",-0.246532937730357
"900",0.110502937843718
"903",-0.140565578024234
"904",0.25779323843359
"905",0.345920892383179
"906",-0.0799060946043026
"907",0.121460622335206
"908",0.323606416685037
"909",0.00235805932288757
"910",0.160553127223986
"911",0.418085371580713
"912",-0.20064371084201
"913",0.193328138971159
"914",0.293212189951117
"915",-0.0706133476714074
"916",0.103637286333661
"917",0.0649195309232948
"918",-0.309738038381164
"919",-0.00431825260336915
"920",-0.0263726879648603
"921",0.473273336589928
"922",0.111177558366672
"923",-0.0635330989850891
"924",-0.183426948742886
"925",0.275919191471966
"926",-0.19641860023599
"927",0.128352774688313
"928",-0.18532559253758
"929",0.88925053503766
"930",0.33824918386042
"931",0.00580418615032996
"932",-0.217605733422736
"933",-0.259772062123233
"934",-0.0919168846498623
"935",-0.0195385868735994
"936",-0.0192039365599977
"938",-0.0422977268849839
"939",-0.39126172970064
"940",0.0511694304980965
"941",-0.0640886840863816
"942",-0.113355428133596
"943",0.22748349008231
"944",-0.0770556177560411
"945",0.370945302546452
"946",-0.0615338572244472
"947",-0.128934880484574
"948",0.121970997023471
"949",0.0667776114779357
"950",0.308910503575802
"951",-0.188631791509005
"952",-0.0766350497550039
"953",0.0602077572704631
"954",-0.113481467224609
"955",-0.0520881195396748
"956",-0.221650265236145
"957",0.170774095864311
"958",0.0292683707152828
"959",0.107523258532369
"960",0.0153131004050964
"961",0.0266762659605879
"962",-0.108368924830876
"963",0.100567555071811
"964",0.0214432787411913
"966",0.0837407015214433
"967",0.126932382623781
"968",0.379548997264045
"969",-0.114275652525595
"970",-0.0155441111473611
"971",-0.0751982080471413
"972",-0.182676988995994
"973",0.0889240530533499
"974",0.0795577398133651
"975",-0.277756092506363
"976",-0.0885917777365303
"977",-0.272993096608704
"979",-0.1379758913115
"980",-0.0764712646040141
"981",0.218123350460256
"982",-0.0818908024341013
"983",0.0716814380674455
"984",-0.0483310745136057
"985",0.289913950839621
"986",-0.0704765022233426
"987",-0.0650216485575139
"988",-0.0170808308250804
"989",-0.121664163149128
"990",-0.167355402564866
"991",-0.048201202346165
"992",-0.0351888219365124
"993",-0.34873726401077
"994",0.0190777431484856
"995",0.0448052045905458
"996",0.172077987219653
"997",0.126266914399135
"998",0.0481136507719653
"999",0.257250049550636
"1000",-0.0244989015025214
"1001",-0.00613408982592323
"1002",-0.03286760715517
"1003",0.0219961639239115
"1004",0.202580364778033
"1005",-0.261526149830317
"1006",-0.325221406569512
"1007",-0.137555381615296
"1008",0.775660063666503
"1009",-0.0308327732395205
"1010",-0.109284224114331
"1011",0.189025201156454
"1012",-0.181891177101933
"1013",0.0448348811422596
"1014",-0.00288940310153796
"1015",-0.0579994796239806
"1016",-0.155589892763883
"1017",-0.421540103655107
"1018",-0.038928433946634
"1019",0.652818575174608
"1020",-0.188303278106509
"1021",-0.124237535689153
"1022",-0.20616336031343
"1023",0.00449808939766227
"1024",0.0924778256112133
"1025",-0.225117720184054
"1026",0.0569695494892593
"1027",0.055506407332198
"1028",0.0319628197508186
"1029",-0.0809060800001862
"1030",0.112879266830942
"1031",-0.168298432649108
"1032",0.249822518651922
"1033",-0.149490556514512
"1034",0.17406777575741
"1035",-0.19011908500649
"1036",-0.0699664093345173
"1037",-0.254509728970603
"1038",0.192314720457357
"1039",-0.0621035308299669
"1040",-0.208438463549968
"1041",-0.00167684680642188
"1042",-0.0213685464527628
"1043",0.125372823132729
"1044",0.719088195892945
"1045",0.0334771886479526
"1046",-0.0655648819380977
"1047",0.149193045042159
"1048",-0.310828704076536
"1050",-0.0568698572279291
"1051",0.157829463585349
"1052",-0.284391154337112
"1053",0.00739816817437355
"1054",0.297901659095956
"1055",0.172677184376261
"1056",-0.0590521364856004
"1057",-0.0585505194520379
"1058",-0.00891916195619591
"1059",0.0394296609951108
"1060",0.238093134862845
"1061",-0.0671393751569078
"1062",0.130264500232744
"1063",-0.104392345758078
"1064",0.470421473728674
"1065",-0.442306031546977
"1066",-0.234161474479533
"1067",0.203783397913969
"1068",0.48420155764935
"1069",-0.0695991743046908
"1070",-0.00624301207329714
"1071",-0.195459814837013
"1072",-0.0387396998602942
"1073",0.325704402842247
"1074",-0.154713213989254
"1075",0.0591802074277126
"1076",0.160233634582418
"1077",-0.00764006816494733
"1078",-0.0695840280460729
"1079",0.0320116657942922
"1080",0.038821812217787
"1081",-0.039072751266308
"1082",0.164854703086193
"1083",-0.126374230729275
"1084",0.123599511357098
"1085",-0.377974956713724
"1086",0.588421579996025
"1087",-0.0251202796301558
"1088",0.0704254460282356
"1090",0.0138689844442468
"1091",0.463797829819648
"1092",-0.14492552523169
"1093",-0.023676276268689
"1094",0.131832333331316
"1095",-0.150583278769915
"1096",0.971516740166273
"1098",-0.133058882382977
"1099",-0.0715535254464345
"1100",-0.148696344507265
"1101",0.375683716571523
"1102",0.104968781036946
"1103",0.0515027887924226
"1104",0.279562028629412
"1105",-0.0957218101641503
"1106",-0.128979377898555
"1107",-0.110706726244042
"1108",0.238262547876182
"1109",0.00293715940770389
"1110",0.090497520520223
"1111",-0.00370038854807786
"1112",-0.416858621344923
"1114",-0.171531034816084
"1115",-0.0520123223361133
"1116",-0.0278092420186875
"1117",-0.0492526355234846
"1118",0.0479081901203162
"1119",-0.103757960772221
"1120",-0.0627409897852673
"1121",0.335612631023319
"1122",0.0207282035889385
"1123",0.122386948240301
"1124",0.0201192367589753
"1126",-0.14999513133563
"1127",-0.035340124679924
"1128",-0.0588042163970809
"1129",0.304796072178096
"1130",0.0423609461284058
"1131",-0.0971481234497941
"1132",0.00205797853749456
"1134",-0.0143619397951056
"1135",-0.0437959438527982
"1136",0.319988154134158
"1137",-0.120668716097336
"1138",-0.027074373413185
"1139",0.273503921083089
"1140",0.058826715389021
"1141",0.0276139347961257
"1142",-0.151377885390426
"1144",0.270813586901333
"1145",0.43284548545128
"1146",0.532665714524251
"1149",0.052067945536125
"1150",-0.185486451286327
"1151",-0.255641512255305
"1152",0.247249606401235
"1153",-0.11340423369901
"1154",0.393691530600146
"1155",-0.0438051249131347
"1156",-0.0138066274527443
"1157",-0.147923872641056
"1158",-0.270561321342423
"1159",0.157400899511134
"1160",0.0216445308021798
"1162",0.225162627169297
"1163",-0.390787415902006
"1164",-0.0120926983176954
"1165",-0.388555482391254
"1167",-0.0975922734145444
"1168",0.498559219574814
"1169",-0.253573507869806
"1170",0.172031661862105
"1172",-0.178879103549053
"1173",0.162530851188402
"1174",0.262024274121601
"1175",-0.356650262533404
"1177",0.186523716044864
"1178",-0.0120263060013894
"1179",-0.10493517886718
"1180",-0.0497433830233722
"1181",-0.0863321788454527
"1182",-0.0694675346099592
"1183",-0.14951916420139
"1184",-0.0579933461502721
"1185",-0.0680081798195337
"1186",0.0401252074741589
"1187",0.423882565567127
"1188",-0.116456110582097
"1189",-0.0662542269900389
"1190",0.285595226390488
